"Date and Time Run 1","Time (s) Run 1","X Magnetic Field Strength (G) Run 1","Y Magnetic Field Strength (G) Run 1","Z Magnetic Field Strength (G) Run 1","|Resultant| Magnetic Field Strength (G) Run 1","Date and Time Run 2","Time (s) Run 2","X Magnetic Field Strength (G) Run 2","Y Magnetic Field Strength (G) Run 2","Z Magnetic Field Strength (G) Run 2","|Resultant| Magnetic Field Strength (G) Run 2","Date and Time Run 3","Time (s) Run 3","X Magnetic Field Strength (G) Run 3","Y Magnetic Field Strength (G) Run 3","Z Magnetic Field Strength (G) Run 3","|Resultant| Magnetic Field Strength (G) Run 3"
03/10/2025 04:07:56 pm,747.200,-0.0855,-0.306,-0.0525,0.322,,,,,,,03/10/2025 04:51:39 pm,747.200,-0.111,-0.357,0.0255,0.375
03/10/2025 04:07:56 pm,747.300,-0.0885,-0.306,-0.0540,0.323,,,,,,,03/10/2025 04:51:39 pm,747.300,-0.111,-0.356,0.0255,0.373
03/10/2025 04:07:56 pm,747.400,-0.0945,-0.308,-0.0555,0.326,,,,,,,03/10/2025 04:51:39 pm,747.400,-0.110,-0.356,0.0270,0.373
03/10/2025 04:07:56 pm,747.500,-0.0840,-0.309,-0.0525,0.324,,,,,,,03/10/2025 04:51:39 pm,747.500,-0.108,-0.354,0.0225,0.371
03/10/2025 04:07:56 pm,747.600,-0.0855,-0.308,-0.0555,0.324,,,,,,,03/10/2025 04:51:39 pm,747.600,-0.111,-0.360,0.0270,0.378
03/10/2025 04:07:56 pm,747.700,-0.0840,-0.309,-0.0555,0.325,,,,,,,03/10/2025 04:51:39 pm,747.700,-0.111,-0.362,0.0255,0.379
03/10/2025 04:07:56 pm,747.800,-0.0870,-0.312,-0.0525,0.328,,,,,,,03/10/2025 04:51:39 pm,747.800,-0.110,-0.359,0.0210,0.375
03/10/2025 04:07:56 pm,747.900,-0.0915,-0.306,-0.0510,0.323,,,,,,,03/10/2025 04:51:39 pm,747.900,-0.113,-0.356,0.0270,0.374
03/10/2025 04:07:57 pm,748.000,-0.0915,-0.306,-0.0540,0.324,,,,,,,03/10/2025 04:51:40 pm,748.000,-0.113,-0.354,0.0270,0.372
03/10/2025 04:07:57 pm,748.100,-0.0840,-0.308,-0.0585,0.324,,,,,,,03/10/2025 04:51:40 pm,748.100,-0.111,-0.363,0.0255,0.380
03/10/2025 04:07:57 pm,748.200,-0.0900,-0.311,-0.0570,0.328,,,,,,,03/10/2025 04:51:40 pm,748.200,-0.111,-0.360,0.0270,0.378
03/10/2025 04:07:57 pm,748.300,-0.0870,-0.312,-0.0555,0.329,,,,,,,03/10/2025 04:51:40 pm,748.300,-0.116,-0.353,0.0255,0.372
03/10/2025 04:07:57 pm,748.400,-0.0855,-0.311,-0.0570,0.327,,,,,,,03/10/2025 04:51:40 pm,748.400,-0.116,-0.356,0.0285,0.375
03/10/2025 04:07:57 pm,748.500,-0.0915,-0.311,-0.0570,0.329,,,,,,,03/10/2025 04:51:40 pm,748.500,-0.114,-0.350,0.0225,0.368
03/10/2025 04:07:57 pm,748.600,-0.0855,-0.306,-0.0540,0.322,,,,,,,03/10/2025 04:51:40 pm,748.600,-0.110,-0.360,0.0270,0.377
03/10/2025 04:07:57 pm,748.700,-0.0885,-0.308,-0.0570,0.325,,,,,,,03/10/2025 04:51:40 pm,748.700,-0.113,-0.357,0.0255,0.375
03/10/2025 04:07:57 pm,748.800,-0.0855,-0.314,-0.0570,0.330,,,,,,,03/10/2025 04:51:40 pm,748.800,-0.111,-0.357,0.0210,0.374
03/10/2025 04:07:57 pm,748.900,-0.0915,-0.311,-0.0570,0.329,,,,,,,03/10/2025 04:51:40 pm,748.900,-0.113,-0.356,0.0285,0.374
03/10/2025 04:07:58 pm,749.000,-0.0885,-0.306,-0.0570,0.324,,,,,,,03/10/2025 04:51:41 pm,749.000,-0.113,-0.353,0.0285,0.371
03/10/2025 04:07:58 pm,749.100,-0.0855,-0.311,-0.0525,0.326,,,,,,,03/10/2025 04:51:41 pm,749.100,-0.114,-0.356,0.0270,0.374
03/10/2025 04:07:58 pm,749.200,-0.0840,-0.305,-0.0585,0.321,,,,,,,03/10/2025 04:51:41 pm,749.200,-0.116,-0.356,0.0240,0.375
03/10/2025 04:07:58 pm,749.300,-0.0870,-0.305,-0.0510,0.321,,,,,,,03/10/2025 04:51:41 pm,749.300,-0.111,-0.357,0.0240,0.375
03/10/2025 04:07:58 pm,749.400,-0.0900,-0.311,-0.0570,0.328,,,,,,,03/10/2025 04:51:41 pm,749.400,-0.111,-0.359,0.0285,0.376
03/10/2025 04:07:58 pm,749.500,-0.0900,-0.312,-0.0615,0.330,,,,,,,03/10/2025 04:51:41 pm,749.500,-0.114,-0.354,0.0240,0.373
03/10/2025 04:07:58 pm,749.600,-0.0885,-0.312,-0.0585,0.330,,,,,,,03/10/2025 04:51:41 pm,749.600,-0.114,-0.357,0.0255,0.376
03/10/2025 04:07:58 pm,749.700,-0.0915,-0.309,-0.0540,0.327,,,,,,,03/10/2025 04:51:41 pm,749.700,-0.114,-0.359,0.0240,0.377
03/10/2025 04:07:58 pm,749.800,-0.0825,-0.306,-0.0555,0.322,,,,,,,03/10/2025 04:51:41 pm,749.800,-0.114,-0.359,0.0270,0.377
03/10/2025 04:07:58 pm,749.900,-0.0900,-0.312,-0.0555,0.329,,,,,,,03/10/2025 04:51:41 pm,749.900,-0.116,-0.365,0.0240,0.383
03/10/2025 04:07:59 pm,750.000,-0.0855,-0.305,-0.0570,0.321,,,,,,,03/10/2025 04:51:42 pm,750.000,-0.110,-0.356,0.0240,0.373
03/10/2025 04:07:59 pm,750.100,-0.0870,-0.303,-0.0555,0.320,,,,,,,03/10/2025 04:51:42 pm,750.100,-0.116,-0.360,0.0240,0.379
03/10/2025 04:07:59 pm,750.200,-0.0855,-0.311,-0.0555,0.327,,,,,,,03/10/2025 04:51:42 pm,750.200,-0.114,-0.357,0.0255,0.376
03/10/2025 04:07:59 pm,750.300,-0.0915,-0.306,-0.0570,0.324,,,,,,,03/10/2025 04:51:42 pm,750.300,-0.113,-0.359,0.0270,0.377
03/10/2025 04:07:59 pm,750.400,-0.0870,-0.309,-0.0570,0.326,,,,,,,03/10/2025 04:51:42 pm,750.400,-0.111,-0.357,0.0240,0.375
03/10/2025 04:07:59 pm,750.500,-0.0870,-0.308,-0.0540,0.324,,,,,,,03/10/2025 04:51:42 pm,750.500,-0.114,-0.360,0.0210,0.378
03/10/2025 04:07:59 pm,750.600,-0.0840,-0.308,-0.0555,0.324,,,,,,,03/10/2025 04:51:42 pm,750.600,-0.113,-0.360,0.0255,0.378
03/10/2025 04:07:59 pm,750.700,-0.0840,-0.309,-0.0570,0.325,,,,,,,03/10/2025 04:51:42 pm,750.700,-0.110,-0.362,0.0270,0.379
03/10/2025 04:07:59 pm,750.800,-0.0840,-0.312,-0.0540,0.328,,,,,,,03/10/2025 04:51:42 pm,750.800,-0.116,-0.357,0.0240,0.376
03/10/2025 04:07:59 pm,750.900,-0.0885,-0.314,-0.0540,0.330,,,,,,,03/10/2025 04:51:42 pm,750.900,-0.114,-0.362,0.0255,0.380
03/10/2025 04:08:00 pm,751.000,-0.0870,-0.308,-0.0570,0.325,,,,,,,03/10/2025 04:51:43 pm,751.000,-0.111,-0.363,0.0225,0.380
03/10/2025 04:08:00 pm,751.100,-0.0885,-0.309,-0.0525,0.326,,,,,,,03/10/2025 04:51:43 pm,751.100,-0.113,-0.362,0.0225,0.379
03/10/2025 04:08:00 pm,751.200,-0.0855,-0.311,-0.0525,0.326,,,,,,,03/10/2025 04:51:43 pm,751.200,-0.111,-0.359,0.0285,0.376
03/10/2025 04:08:00 pm,751.300,-0.0840,-0.306,-0.0585,0.323,,,,,,,03/10/2025 04:51:43 pm,751.300,-0.114,-0.363,0.0240,0.381
03/10/2025 04:08:00 pm,751.400,-0.0885,-0.306,-0.0555,0.323,,,,,,,03/10/2025 04:51:43 pm,751.400,-0.113,-0.362,0.0240,0.379
03/10/2025 04:08:00 pm,751.500,-0.0840,-0.309,-0.0525,0.324,,,,,,,03/10/2025 04:51:43 pm,751.500,-0.114,-0.360,0.0210,0.378
03/10/2025 04:08:00 pm,751.600,-0.0810,-0.312,-0.0585,0.328,,,,,,,03/10/2025 04:51:43 pm,751.600,-0.108,-0.363,0.0225,0.379
03/10/2025 04:08:00 pm,751.700,-0.0915,-0.309,-0.0555,0.327,,,,,,,03/10/2025 04:51:43 pm,751.700,-0.111,-0.362,0.0225,0.379
03/10/2025 04:08:00 pm,751.800,-0.0840,-0.311,-0.0525,0.326,,,,,,,03/10/2025 04:51:43 pm,751.800,-0.116,-0.365,0.0285,0.383
03/10/2025 04:08:00 pm,751.900,-0.0900,-0.308,-0.0510,0.324,,,,,,,03/10/2025 04:51:43 pm,751.900,-0.111,-0.363,0.0225,0.380
03/10/2025 04:08:01 pm,752.000,-0.0855,-0.306,-0.0585,0.323,,,,,,,03/10/2025 04:51:44 pm,752.000,-0.113,-0.363,0.0240,0.381
03/10/2025 04:08:01 pm,752.100,-0.0885,-0.311,-0.0585,0.328,,,,,,,03/10/2025 04:51:44 pm,752.100,-0.114,-0.366,0.0240,0.384
03/10/2025 04:08:01 pm,752.200,-0.0885,-0.309,-0.0555,0.326,,,,,,,03/10/2025 04:51:44 pm,752.200,-0.116,-0.363,0.0255,0.382
03/10/2025 04:08:01 pm,752.300,-0.0900,-0.311,-0.0570,0.328,,,,,,,03/10/2025 04:51:44 pm,752.300,-0.114,-0.363,0.0240,0.381
03/10/2025 04:08:01 pm,752.400,-0.0870,-0.308,-0.0585,0.325,,,,,,,03/10/2025 04:51:44 pm,752.400,-0.111,-0.363,0.0225,0.380
03/10/2025 04:08:01 pm,752.500,-0.0840,-0.312,-0.0585,0.328,,,,,,,03/10/2025 04:51:44 pm,752.500,-0.110,-0.359,0.0255,0.376
03/10/2025 04:08:01 pm,752.600,-0.0915,-0.314,-0.0540,0.331,,,,,,,03/10/2025 04:51:44 pm,752.600,-0.108,-0.359,0.0225,0.375
03/10/2025 04:08:01 pm,752.700,-0.0855,-0.308,-0.0525,0.323,,,,,,,03/10/2025 04:51:44 pm,752.700,-0.111,-0.362,0.0240,0.379
03/10/2025 04:08:01 pm,752.800,-0.0840,-0.309,-0.0555,0.325,,,,,,,03/10/2025 04:51:44 pm,752.800,-0.111,-0.360,0.0270,0.378
03/10/2025 04:08:01 pm,752.900,-0.0855,-0.314,-0.0540,0.329,,,,,,,03/10/2025 04:51:44 pm,752.900,-0.110,-0.356,0.0255,0.373
03/10/2025 04:08:02 pm,753.000,-0.0870,-0.309,-0.0585,0.326,,,,,,,03/10/2025 04:51:45 pm,753.000,-0.116,-0.360,0.0240,0.379
03/10/2025 04:08:02 pm,753.100,-0.0885,-0.312,-0.0585,0.330,,,,,,,03/10/2025 04:51:45 pm,753.100,-0.110,-0.362,0.0240,0.378
03/10/2025 04:08:02 pm,753.200,-0.0855,-0.311,-0.0555,0.327,,,,,,,03/10/2025 04:51:45 pm,753.200,-0.113,-0.365,0.0240,0.382
03/10/2025 04:08:02 pm,753.300,-0.0885,-0.306,-0.0540,0.323,,,,,,,03/10/2025 04:51:45 pm,753.300,-0.116,-0.360,0.0255,0.379
03/10/2025 04:08:02 pm,753.400,-0.0900,-0.306,-0.0540,0.323,,,,,,,03/10/2025 04:51:45 pm,753.400,-0.110,-0.359,0.0225,0.376
03/10/2025 04:08:02 pm,753.500,-0.0870,-0.306,-0.0585,0.323,,,,,,,03/10/2025 04:51:45 pm,753.500,-0.114,-0.360,0.0270,0.379
03/10/2025 04:08:02 pm,753.600,-0.0885,-0.311,-0.0570,0.328,,,,,,,03/10/2025 04:51:45 pm,753.600,-0.110,-0.362,0.0255,0.379
03/10/2025 04:08:02 pm,753.700,-0.0825,-0.308,-0.0555,0.323,,,,,,,03/10/2025 04:51:45 pm,753.700,-0.113,-0.360,0.0210,0.378
03/10/2025 04:08:02 pm,753.800,-0.0825,-0.309,-0.0540,0.324,,,,,,,03/10/2025 04:51:45 pm,753.800,-0.111,-0.357,0.0270,0.375
03/10/2025 04:08:02 pm,753.900,-0.0870,-0.311,-0.0570,0.327,,,,,,,03/10/2025 04:51:45 pm,753.900,-0.111,-0.359,0.0240,0.376
03/10/2025 04:08:03 pm,754.000,-0.0840,-0.306,-0.0570,0.322,,,,,,,03/10/2025 04:51:46 pm,754.000,-0.113,-0.362,0.0225,0.379
03/10/2025 04:08:03 pm,754.100,-0.0900,-0.306,-0.0525,0.323,,,,,,,03/10/2025 04:51:46 pm,754.100,-0.108,-0.362,0.0255,0.378
03/10/2025 04:08:03 pm,754.200,-0.0825,-0.308,-0.0555,0.323,,,,,,,03/10/2025 04:51:46 pm,754.200,-0.110,-0.359,0.0210,0.375
03/10/2025 04:08:03 pm,754.300,-0.0840,-0.309,-0.0570,0.325,,,,,,,03/10/2025 04:51:46 pm,754.300,-0.113,-0.360,0.0225,0.378
03/10/2025 04:08:03 pm,754.400,-0.0870,-0.309,-0.0570,0.326,,,,,,,03/10/2025 04:51:46 pm,754.400,-0.116,-0.362,0.0240,0.380
03/10/2025 04:08:03 pm,754.500,-0.0855,-0.308,-0.0525,0.323,,,,,,,03/10/2025 04:51:46 pm,754.500,-0.111,-0.359,0.0225,0.376
03/10/2025 04:08:03 pm,754.600,-0.0885,-0.306,-0.0555,0.323,,,,,,,03/10/2025 04:51:46 pm,754.600,-0.114,-0.360,0.0225,0.378
03/10/2025 04:08:03 pm,754.700,-0.0870,-0.303,-0.0525,0.320,,,,,,,03/10/2025 04:51:46 pm,754.700,-0.113,-0.360,0.0255,0.378
03/10/2025 04:08:03 pm,754.800,-0.0810,-0.308,-0.0570,0.323,,,,,,,03/10/2025 04:51:46 pm,754.800,-0.113,-0.359,0.0255,0.377
03/10/2025 04:08:03 pm,754.900,-0.0840,-0.309,-0.0510,0.324,,,,,,,03/10/2025 04:51:46 pm,754.900,-0.114,-0.363,0.0255,0.381
03/10/2025 04:08:04 pm,755.000,-0.0900,-0.308,-0.0540,0.325,,,,,,,03/10/2025 04:51:47 pm,755.000,-0.116,-0.356,0.0210,0.374
03/10/2025 04:08:04 pm,755.100,-0.0855,-0.314,-0.0525,0.329,,,,,,,03/10/2025 04:51:47 pm,755.100,-0.110,-0.362,0.0225,0.378
03/10/2025 04:08:04 pm,755.200,-0.0840,-0.308,-0.0540,0.323,,,,,,,03/10/2025 04:51:47 pm,755.200,-0.111,-0.357,0.0225,0.375
03/10/2025 04:08:04 pm,755.300,-0.0900,-0.308,-0.0540,0.325,,,,,,,03/10/2025 04:51:47 pm,755.300,-0.113,-0.360,0.0225,0.378
03/10/2025 04:08:04 pm,755.400,-0.0885,-0.306,-0.0555,0.323,,,,,,,03/10/2025 04:51:47 pm,755.400,-0.110,-0.362,0.0240,0.378
03/10/2025 04:08:04 pm,755.500,-0.0840,-0.308,-0.0555,0.324,,,,,,,03/10/2025 04:51:47 pm,755.500,-0.105,-0.362,0.0240,0.377
03/10/2025 04:08:04 pm,755.600,-0.0855,-0.311,-0.0600,0.328,,,,,,,03/10/2025 04:51:47 pm,755.600,-0.111,-0.359,0.0255,0.376
03/10/2025 04:08:04 pm,755.700,-0.0870,-0.309,-0.0555,0.326,,,,,,,03/10/2025 04:51:47 pm,755.700,-0.114,-0.362,0.0240,0.380
03/10/2025 04:08:04 pm,755.800,-0.0900,-0.308,-0.0570,0.325,,,,,,,03/10/2025 04:51:47 pm,755.800,-0.113,-0.357,0.0270,0.375
03/10/2025 04:08:04 pm,755.900,-0.0900,-0.306,-0.0555,0.324,,,,,,,03/10/2025 04:51:47 pm,755.900,-0.108,-0.357,0.0255,0.374
03/10/2025 04:08:05 pm,756.000,-0.0915,-0.309,-0.0555,0.327,,,,,,,03/10/2025 04:51:48 pm,756.000,-0.114,-0.357,0.0270,0.376
03/10/2025 04:08:05 pm,756.100,-0.0885,-0.305,-0.0555,0.322,,,,,,,03/10/2025 04:51:48 pm,756.100,-0.116,-0.356,0.0270,0.375
03/10/2025 04:08:05 pm,756.200,-0.0870,-0.305,-0.0570,0.322,,,,,,,03/10/2025 04:51:48 pm,756.200,-0.113,-0.360,0.0255,0.378
03/10/2025 04:08:05 pm,756.300,-0.0900,-0.308,-0.0555,0.325,,,,,,,03/10/2025 04:51:48 pm,756.300,-0.113,-0.360,0.0270,0.378
03/10/2025 04:08:05 pm,756.400,-0.0900,-0.308,-0.0555,0.325,,,,,,,03/10/2025 04:51:48 pm,756.400,-0.111,-0.356,0.0225,0.373
03/10/2025 04:08:05 pm,756.500,-0.0870,-0.305,-0.0510,0.321,,,,,,,03/10/2025 04:51:48 pm,756.500,-0.114,-0.357,0.0315,0.376
03/10/2025 04:08:05 pm,756.600,-0.0900,-0.302,-0.0525,0.319,,,,,,,03/10/2025 04:51:48 pm,756.600,-0.111,-0.363,0.0315,0.381
03/10/2025 04:08:05 pm,756.700,-0.0885,-0.305,-0.0540,0.322,,,,,,,03/10/2025 04:51:48 pm,756.700,-0.110,-0.357,0.0285,0.375
03/10/2025 04:08:05 pm,756.800,-0.0900,-0.302,-0.0495,0.319,,,,,,,03/10/2025 04:51:48 pm,756.800,-0.111,-0.357,0.0255,0.375
03/10/2025 04:08:05 pm,756.900,-0.0840,-0.300,-0.0555,0.316,,,,,,,03/10/2025 04:51:48 pm,756.900,-0.110,-0.363,0.0270,0.380
03/10/2025 04:08:06 pm,757.000,-0.0855,-0.300,-0.0615,0.318,,,,,,,03/10/2025 04:51:49 pm,757.000,-0.113,-0.357,0.0240,0.375
03/10/2025 04:08:06 pm,757.100,-0.0930,-0.306,-0.0540,0.324,,,,,,,03/10/2025 04:51:49 pm,757.100,-0.111,-0.357,0.0270,0.375
03/10/2025 04:08:06 pm,757.200,-0.0915,-0.305,-0.0600,0.324,,,,,,,03/10/2025 04:51:49 pm,757.200,-0.110,-0.357,0.0255,0.374
03/10/2025 04:08:06 pm,757.300,-0.0885,-0.302,-0.0510,0.318,,,,,,,03/10/2025 04:51:49 pm,757.300,-0.114,-0.359,0.0210,0.377
03/10/2025 04:08:06 pm,757.400,-0.0870,-0.303,-0.0510,0.319,,,,,,,03/10/2025 04:51:49 pm,757.400,-0.111,-0.359,0.0240,0.376
03/10/2025 04:08:06 pm,757.500,-0.0900,-0.300,-0.0540,0.318,,,,,,,03/10/2025 04:51:49 pm,757.500,-0.110,-0.357,0.0240,0.374
03/10/2025 04:08:06 pm,757.600,-0.0870,-0.302,-0.0525,0.318,,,,,,,03/10/2025 04:51:49 pm,757.600,-0.111,-0.359,0.0195,0.376
03/10/2025 04:08:06 pm,757.700,-0.0855,-0.308,-0.0555,0.324,,,,,,,03/10/2025 04:51:49 pm,757.700,-0.111,-0.360,0.0255,0.378
03/10/2025 04:08:06 pm,757.800,-0.0885,-0.303,-0.0570,0.321,,,,,,,03/10/2025 04:51:49 pm,757.800,-0.111,-0.360,0.0240,0.377
03/10/2025 04:08:06 pm,757.900,-0.0855,-0.303,-0.0525,0.319,,,,,,,03/10/2025 04:51:49 pm,757.900,-0.113,-0.359,0.0285,0.377
03/10/2025 04:08:07 pm,758.000,-0.0855,-0.300,-0.0540,0.317,,,,,,,03/10/2025 04:51:50 pm,758.000,-0.114,-0.362,0.0285,0.380
03/10/2025 04:08:07 pm,758.100,-0.0885,-0.299,-0.0525,0.316,,,,,,,03/10/2025 04:51:50 pm,758.100,-0.114,-0.362,0.0210,0.380
03/10/2025 04:08:07 pm,758.200,-0.0870,-0.300,-0.0525,0.317,,,,,,,03/10/2025 04:51:50 pm,758.200,-0.116,-0.360,0.0270,0.379
03/10/2025 04:08:07 pm,758.300,-0.0855,-0.302,-0.0525,0.318,,,,,,,03/10/2025 04:51:50 pm,758.300,-0.111,-0.356,0.0300,0.374
03/10/2025 04:08:07 pm,758.400,-0.0870,-0.303,-0.0510,0.319,,,,,,,03/10/2025 04:51:50 pm,758.400,-0.113,-0.363,0.0255,0.381
03/10/2025 04:08:07 pm,758.500,-0.0855,-0.300,-0.0510,0.316,,,,,,,03/10/2025 04:51:50 pm,758.500,-0.108,-0.357,0.0270,0.374
03/10/2025 04:08:07 pm,758.600,-0.0915,-0.300,-0.0525,0.318,,,,,,,03/10/2025 04:51:50 pm,758.600,-0.110,-0.362,0.0270,0.379
03/10/2025 04:08:07 pm,758.700,-0.0900,-0.302,-0.0585,0.320,,,,,,,03/10/2025 04:51:50 pm,758.700,-0.111,-0.359,0.0270,0.376
03/10/2025 04:08:07 pm,758.800,-0.0930,-0.305,-0.0540,0.323,,,,,,,03/10/2025 04:51:50 pm,758.800,-0.113,-0.357,0.0285,0.375
03/10/2025 04:08:07 pm,758.900,-0.0885,-0.302,-0.0540,0.319,,,,,,,03/10/2025 04:51:50 pm,758.900,-0.111,-0.359,0.0255,0.376
03/10/2025 04:08:08 pm,759.000,-0.0915,-0.299,-0.0585,0.318,,,,,,,03/10/2025 04:51:51 pm,759.000,-0.113,-0.362,0.0255,0.379
03/10/2025 04:08:08 pm,759.100,-0.0855,-0.302,-0.0555,0.318,,,,,,,03/10/2025 04:51:51 pm,759.100,-0.108,-0.359,0.0225,0.375
03/10/2025 04:08:08 pm,759.200,-0.0885,-0.302,-0.0480,0.318,,,,,,,03/10/2025 04:51:51 pm,759.200,-0.110,-0.357,0.0210,0.374
03/10/2025 04:08:08 pm,759.300,-0.0915,-0.305,-0.0525,0.322,,,,,,,03/10/2025 04:51:51 pm,759.300,-0.110,-0.362,0.0255,0.379
03/10/2025 04:08:08 pm,759.400,-0.0885,-0.303,-0.0525,0.320,,,,,,,03/10/2025 04:51:51 pm,759.400,-0.114,-0.360,0.0225,0.378
03/10/2025 04:08:08 pm,759.500,-0.0930,-0.297,-0.0540,0.316,,,,,,,03/10/2025 04:51:51 pm,759.500,-0.113,-0.357,0.0240,0.375
03/10/2025 04:08:08 pm,759.600,-0.0870,-0.302,-0.0510,0.318,,,,,,,03/10/2025 04:51:51 pm,759.600,-0.108,-0.359,0.0225,0.375
03/10/2025 04:08:08 pm,759.700,-0.0915,-0.296,-0.0555,0.314,,,,,,,03/10/2025 04:51:51 pm,759.700,-0.110,-0.359,0.0225,0.376
03/10/2025 04:08:08 pm,759.800,-0.0900,-0.299,-0.0450,0.315,,,,,,,03/10/2025 04:51:51 pm,759.800,-0.113,-0.360,0.0255,0.378
03/10/2025 04:08:08 pm,759.900,-0.0885,-0.305,-0.0525,0.321,,,,,,,03/10/2025 04:51:51 pm,759.900,-0.113,-0.363,0.0255,0.381
03/10/2025 04:08:09 pm,760.000,-0.0915,-0.302,-0.0570,0.320,,,,,,,03/10/2025 04:51:52 pm,760.000,-0.111,-0.359,0.0270,0.376
03/10/2025 04:08:09 pm,760.100,-0.0870,-0.302,-0.0570,0.319,,,,,,,03/10/2025 04:51:52 pm,760.100,-0.116,-0.362,0.0240,0.380
03/10/2025 04:08:09 pm,760.200,-0.0885,-0.300,-0.0525,0.317,,,,,,,03/10/2025 04:51:52 pm,760.200,-0.111,-0.365,0.0255,0.382
03/10/2025 04:08:09 pm,760.300,-0.0900,-0.299,-0.0555,0.317,,,,,,,03/10/2025 04:51:52 pm,760.300,-0.117,-0.360,0.0225,0.379
03/10/2025 04:08:09 pm,760.400,-0.0885,-0.299,-0.0570,0.317,,,,,,,03/10/2025 04:51:52 pm,760.400,-0.111,-0.357,0.0270,0.375
03/10/2025 04:08:09 pm,760.500,-0.0900,-0.299,-0.0525,0.316,,,,,,,03/10/2025 04:51:52 pm,760.500,-0.119,-0.357,0.0225,0.377
03/10/2025 04:08:09 pm,760.600,-0.0810,-0.300,-0.0510,0.315,,,,,,,03/10/2025 04:51:52 pm,760.600,-0.113,-0.362,0.0255,0.379
03/10/2025 04:08:09 pm,760.700,-0.0870,-0.306,-0.0555,0.323,,,,,,,03/10/2025 04:51:52 pm,760.700,-0.110,-0.359,0.0285,0.376
03/10/2025 04:08:09 pm,760.800,-0.0900,-0.303,-0.0525,0.320,,,,,,,03/10/2025 04:51:52 pm,760.800,-0.113,-0.356,0.0225,0.374
03/10/2025 04:08:09 pm,760.900,-0.0870,-0.299,-0.0570,0.316,,,,,,,03/10/2025 04:51:52 pm,760.900,-0.111,-0.359,0.0225,0.376
03/10/2025 04:08:10 pm,761.000,-0.0885,-0.297,-0.0555,0.315,,,,,,,03/10/2025 04:51:53 pm,761.000,-0.113,-0.362,0.0285,0.380
03/10/2025 04:08:10 pm,761.100,-0.0900,-0.299,-0.0510,0.316,,,,,,,03/10/2025 04:51:53 pm,761.100,-0.113,-0.356,0.0240,0.374
03/10/2025 04:08:10 pm,761.200,-0.0945,-0.299,-0.0510,0.317,,,,,,,03/10/2025 04:51:53 pm,761.200,-0.111,-0.357,0.0240,0.375
03/10/2025 04:08:10 pm,761.300,-0.0930,-0.299,-0.0510,0.317,,,,,,,03/10/2025 04:51:53 pm,761.300,-0.114,-0.363,0.0240,0.381
03/10/2025 04:08:10 pm,761.400,-0.0900,-0.303,-0.0510,0.320,,,,,,,03/10/2025 04:51:53 pm,761.400,-0.110,-0.356,0.0255,0.373
03/10/2025 04:08:10 pm,761.500,-0.0900,-0.296,-0.0525,0.313,,,,,,,03/10/2025 04:51:53 pm,761.500,-0.113,-0.353,0.0300,0.371
03/10/2025 04:08:10 pm,761.600,-0.0885,-0.303,-0.0540,0.320,,,,,,,03/10/2025 04:51:53 pm,761.600,-0.114,-0.357,0.0240,0.376
03/10/2025 04:08:10 pm,761.700,-0.0945,-0.303,-0.0525,0.322,,,,,,,03/10/2025 04:51:53 pm,761.700,-0.111,-0.359,0.0255,0.376
03/10/2025 04:08:10 pm,761.800,-0.0885,-0.297,-0.0495,0.314,,,,,,,03/10/2025 04:51:53 pm,761.800,-0.111,-0.360,0.0240,0.377
03/10/2025 04:08:10 pm,761.900,-0.0930,-0.299,-0.0495,0.317,,,,,,,03/10/2025 04:51:53 pm,761.900,-0.116,-0.359,0.0300,0.378
03/10/2025 04:08:11 pm,762.000,-0.0915,-0.303,-0.0570,0.322,,,,,,,03/10/2025 04:51:54 pm,762.000,-0.114,-0.360,0.0255,0.378
03/10/2025 04:08:11 pm,762.100,-0.0885,-0.300,-0.0540,0.317,,,,,,,03/10/2025 04:51:54 pm,762.100,-0.107,-0.357,0.0315,0.374
03/10/2025 04:08:11 pm,762.200,-0.0915,-0.300,-0.0510,0.318,,,,,,,03/10/2025 04:51:54 pm,762.200,-0.116,-0.356,0.0240,0.375
03/10/2025 04:08:11 pm,762.300,-0.0855,-0.303,-0.0495,0.319,,,,,,,03/10/2025 04:51:54 pm,762.300,-0.111,-0.354,0.0240,0.372
03/10/2025 04:08:11 pm,762.400,-0.0855,-0.299,-0.0510,0.315,,,,,,,03/10/2025 04:51:54 pm,762.400,-0.108,-0.360,0.0225,0.377
03/10/2025 04:08:11 pm,762.500,-0.0885,-0.299,-0.0540,0.316,,,,,,,03/10/2025 04:51:54 pm,762.500,-0.113,-0.357,0.0195,0.375
03/10/2025 04:08:11 pm,762.600,-0.0930,-0.297,-0.0540,0.316,,,,,,,03/10/2025 04:51:54 pm,762.600,-0.113,-0.353,0.0255,0.371
03/10/2025 04:08:11 pm,762.700,-0.0900,-0.305,-0.0525,0.322,,,,,,,03/10/2025 04:51:54 pm,762.700,-0.113,-0.357,0.0240,0.375
03/10/2025 04:08:11 pm,762.800,-0.0840,-0.300,-0.0525,0.316,,,,,,,03/10/2025 04:51:54 pm,762.800,-0.110,-0.356,0.0270,0.373
03/10/2025 04:08:11 pm,762.900,-0.0885,-0.299,-0.0540,0.316,,,,,,,03/10/2025 04:51:54 pm,762.900,-0.110,-0.359,0.0240,0.376
03/10/2025 04:08:12 pm,763.000,-0.0915,-0.297,-0.0540,0.315,,,,,,,03/10/2025 04:51:55 pm,763.000,-0.116,-0.359,0.0285,0.378
